Iter   f          |gradf|    alpha     
384    2.07e-01   1.23e+01   1.95e-03  
385    1.66e-01   1.17e+01   1.95e-03  
386    1.26e-01   1.12e+01   1.95e-03  
387    8.70e-02   1.07e+01   1.95e-03  
388    4.89e-02   1.03e+01   1.95e-03  
389    1.16e-02   9.82e+00   1.95e-03  
390    -2.50e-02  9.41e+00   1.95e-03  
391    -6.09e-02  9.02e+00   1.95e-03  
392    -9.62e-02  8.65e+00   1.95e-03  
393    -1.31e-01  8.30e+00   1.95e-03  
394    -1.65e-01  7.98e+00   1.95e-03  
395    -1.98e-01  7.67e+00   1.95e-03  
396    -2.31e-01  7.38e+00   1.95e-03  
397    -2.64e-01  7.11e+00   1.95e-03  
398    -2.96e-01  6.85e+00   1.95e-03  
399    -3.28e-01  6.61e+00   1.95e-03  
400    -3.59e-01  6.39e+00   1.95e-03  
401    -3.89e-01  6.17e+00   1.95e-03  
402    -4.20e-01  5.98e+00   1.95e-03  
403    -4.50e-01  5.79e+00   1.95e-03  
404    -4.79e-01  5.62e+00   1.95e-03  
405    -5.09e-01  5.46e+00   1.95e-03  
406    -5.37e-01  5.30e+00   3.91e-03  
407    -5.42e-01  1.14e+01   1.95e-03  
408    -5.75e-01  1.09e+01   1.95e-03  
409    -6.07e-01  1.04e+01   1.95e-03  
410    -6.39e-01  9.95e+00   1.95e-03  
411    -6.69e-01  9.52e+00   1.95e-03  
412    -7.00e-01  9.11e+00   1.95e-03  
413    -7.29e-01  8.72e+00   1.95e-03  
414    -7.58e-01  8.35e+00   1.95e-03  
415    -7.86e-01  8.01e+00   1.95e-03  
416    -8.14e-01  7.68e+00   1.95e-03  
417    -8.42e-01  7.38e+00   1.95e-03  
418    -8.69e-01  7.09e+00   1.95e-03  
419    -8.95e-01  6.81e+00   1.95e-03  
420    -9.22e-01  6.56e+00   1.95e-03  
421    -9.47e-01  6.32e+00   1.95e-03  
422    -9.73e-01  6.09e+00   1.95e-03  
423    -9.98e-01  5.88e+00   1.95e-03  
424    -1.02e+00  5.68e+00   1.95e-03  
425    -1.05e+00  5.50e+00   1.95e-03  
426    -1.07e+00  5.32e+00   1.95e-03  
427    -1.09e+00  5.16e+00   1.95e-03  
428    -1.12e+00  5.00e+00   1.95e-03  
429    -1.14e+00  4.86e+00   1.95e-03  
430    -1.16e+00  4.73e+00   3.91e-03  
431    -1.17e+00  1.02e+01   1.95e-03  
432    -1.19e+00  9.71e+00   1.95e-03  
433    -1.22e+00  9.27e+00   1.95e-03  
434    -1.25e+00  8.87e+00   1.95e-03  
435    -1.27e+00  8.48e+00   1.95e-03  
436    -1.29e+00  8.12e+00   1.95e-03  
437    -1.32e+00  7.77e+00   1.95e-03  
438    -1.34e+00  7.45e+00   1.95e-03  
439    -1.36e+00  7.14e+00   1.95e-03  
440    -1.39e+00  6.85e+00   1.95e-03  
441    -1.41e+00  6.58e+00   1.95e-03  
442    -1.43e+00  6.32e+00   1.95e-03  
443    -1.45e+00  6.08e+00   1.95e-03  
444    -1.47e+00  5.85e+00   1.95e-03  
445    -1.49e+00  5.64e+00   1.95e-03  
446    -1.51e+00  5.44e+00   1.95e-03  
447    -1.53e+00  5.25e+00   1.95e-03  
448    -1.55e+00  5.08e+00   1.95e-03  
449    -1.57e+00  4.91e+00   1.95e-03  
450    -1.59e+00  4.75e+00   1.95e-03  
451    -1.61e+00  4.61e+00   1.95e-03  
452    -1.63e+00  4.47e+00   1.95e-03  
453    -1.65e+00  4.35e+00   1.95e-03  
454    -1.67e+00  4.23e+00   3.91e-03  
455    -1.67e+00  9.09e+00   1.95e-03  
456    -1.69e+00  8.68e+00   1.95e-03  
457    -1.71e+00  8.29e+00   1.95e-03  
458    -1.73e+00  7.93e+00   1.95e-03  
459    -1.75e+00  7.59e+00   1.95e-03  
460    -1.77e+00  7.26e+00   1.95e-03  
461    -1.79e+00  6.95e+00   1.95e-03  
462    -1.81e+00  6.67e+00   1.95e-03  
463    -1.82e+00  6.39e+00   1.95e-03  
464    -1.84e+00  6.13e+00   1.95e-03  
465    -1.86e+00  5.89e+00   1.95e-03  
466    -1.88e+00  5.66e+00   1.95e-03  
467    -1.89e+00  5.45e+00   1.95e-03  
468    -1.91e+00  5.25e+00   1.95e-03  
469    -1.93e+00  5.05e+00   1.95e-03  
470    -1.94e+00  4.88e+00   1.95e-03  
471    -1.96e+00  4.71e+00   1.95e-03  
472    -1.98e+00  4.55e+00   1.95e-03  
473    -1.99e+00  4.40e+00   1.95e-03  
474    -2.01e+00  4.26e+00   1.95e-03  
475    -2.02e+00  4.13e+00   1.95e-03  
476    -2.04e+00  4.01e+00   1.95e-03  
477    -2.05e+00  3.90e+00   1.95e-03  
478    -2.07e+00  3.79e+00   3.91e-03  
479    -2.07e+00  8.15e+00   1.95e-03  
480    -2.09e+00  7.79e+00   1.95e-03  
481    -2.10e+00  7.45e+00   1.95e-03  
482    -2.12e+00  7.12e+00   1.95e-03  
483    -2.13e+00  6.81e+00   1.95e-03  
484    -2.15e+00  6.52e+00   1.95e-03  
485    -2.17e+00  6.25e+00   1.95e-03  
486    -2.18e+00  5.99e+00   1.95e-03  
487    -2.19e+00  5.74e+00   1.95e-03  
488    -2.21e+00  5.51e+00   1.95e-03  
489    -2.22e+00  5.29e+00   1.95e-03  
490    -2.24e+00  5.09e+00   1.95e-03  
491    -2.25e+00  4.90e+00   1.95e-03  
492    -2.26e+00  4.71e+00   1.95e-03  
493    -2.28e+00  4.54e+00   1.95e-03  
494    -2.29e+00  4.38e+00   1.95e-03  
495    -2.30e+00  4.23e+00   1.95e-03  
496    -2.32e+00  4.09e+00   1.95e-03  
497    -2.33e+00  3.96e+00   1.95e-03  
498    -2.34e+00  3.83e+00   1.95e-03  
499    -2.35e+00  3.72e+00   1.95e-03  
500    -2.37e+00  3.61e+00   1.95e-03  
501    -2.38e+00  3.51e+00   1.95e-03  
502    -2.39e+00  3.41e+00   3.91e-03  
503    -2.39e+00  7.34e+00   1.95e-03  
504    -2.41e+00  7.02e+00   1.95e-03  
505    -2.42e+00  6.71e+00   1.95e-03  
506    -2.43e+00  6.41e+00   1.95e-03  
507    -2.44e+00  6.14e+00   1.95e-03  
508    -2.46e+00  5.88e+00   1.95e-03  
509    -2.47e+00  5.63e+00   1.95e-03  
510    -2.48e+00  5.40e+00   1.95e-03  
511    -2.49e+00  5.18e+00   1.95e-03  
512    -2.50e+00  4.97e+00   1.95e-03  
513    -2.52e+00  4.77e+00   1.95e-03  
514    -2.53e+00  4.59e+00   1.95e-03  
515    -2.54e+00  4.41e+00   1.95e-03  
516    -2.55e+00  4.25e+00   1.95e-03  
517    -2.56e+00  4.10e+00   1.95e-03  
518    -2.57e+00  3.95e+00   1.95e-03  
519    -2.58e+00  3.82e+00   1.95e-03  
520    -2.59e+00  3.69e+00   1.95e-03  
521    -2.60e+00  3.57e+00   1.95e-03  
522    -2.61e+00  3.46e+00   1.95e-03  
523    -2.62e+00  3.35e+00   1.95e-03  
524    -2.63e+00  3.25e+00   1.95e-03  
525    -2.64e+00  3.16e+00   1.95e-03  
526    -2.65e+00  3.08e+00   3.91e-03  
527    -2.65e+00  6.64e+00   1.95e-03  
528    -2.66e+00  6.34e+00   1.95e-03  
529    -2.67e+00  6.06e+00   1.95e-03  
530    -2.69e+00  5.80e+00   1.95e-03  
531    -2.70e+00  5.55e+00   1.95e-03  
532    -2.71e+00  5.31e+00   1.95e-03  
533    -2.72e+00  5.09e+00   1.95e-03  
534    -2.73e+00  4.88e+00   1.95e-03  
535    -2.73e+00  4.68e+00   1.95e-03  
536    -2.74e+00  4.49e+00   1.95e-03  
537    -2.75e+00  4.32e+00   1.95e-03  
538    -2.76e+00  4.15e+00   1.95e-03  
539    -2.77e+00  3.99e+00   1.95e-03  
540    -2.78e+00  3.84e+00   1.95e-03  
541    -2.79e+00  3.71e+00   1.95e-03  
542    -2.80e+00  3.57e+00   1.95e-03  
543    -2.81e+00  3.45e+00   1.95e-03  
544    -2.81e+00  3.34e+00   1.95e-03  
545    -2.82e+00  3.23e+00   1.95e-03  
546    -2.83e+00  3.13e+00   1.95e-03  
547    -2.84e+00  3.03e+00   1.95e-03  
548    -2.85e+00  2.94e+00   1.95e-03  
549    -2.86e+00  2.86e+00   1.95e-03  
550    -2.86e+00  2.78e+00   3.91e-03  
551    -2.86e+00  6.02e+00   1.95e-03  
552    -2.87e+00  5.75e+00   1.95e-03  
553    -2.88e+00  5.50e+00   1.95e-03  
554    -2.89e+00  5.26e+00   1.95e-03  
555    -2.90e+00  5.03e+00   1.95e-03  
556    -2.91e+00  4.82e+00   1.95e-03  
557    -2.92e+00  4.62e+00   1.95e-03  
558    -2.92e+00  4.43e+00   1.95e-03  
559    -2.93e+00  4.25e+00   1.95e-03  
560    -2.94e+00  4.08e+00   1.95e-03  
561    -2.95e+00  3.92e+00   1.95e-03  
562    -2.95e+00  3.76e+00   1.95e-03  
563    -2.96e+00  3.62e+00   1.95e-03  
564    -2.97e+00  3.49e+00   1.95e-03  
565    -2.97e+00  3.36e+00   1.95e-03  
566    -2.98e+00  3.24e+00   1.95e-03  
567    -2.99e+00  3.13e+00   1.95e-03  
568    -3.00e+00  3.03e+00   1.95e-03  
569    -3.00e+00  2.93e+00   1.95e-03  
570    -3.01e+00  2.83e+00   1.95e-03  
571    -3.02e+00  2.75e+00   1.95e-03  
572    -3.02e+00  2.67e+00   1.95e-03  
