Iter   f          |gradf|    alpha     
333    -1.30e+00  3.41e+01   1.00e+00  
334    -1.33e+00  3.41e+01   1.00e+00  
335    -1.36e+00  3.41e+01   1.00e+00  
336    -1.40e+00  3.40e+01   1.00e+00  
337    -1.43e+00  3.40e+01   1.00e+00  
338    -1.46e+00  3.39e+01   1.00e+00  
339    -1.49e+00  3.38e+01   1.00e+00  
340    -1.52e+00  3.38e+01   1.00e+00  
341    -1.55e+00  3.37e+01   1.00e+00  
342    -1.58e+00  3.35e+01   1.00e+00  
343    -1.61e+00  3.34e+01   1.00e+00  
344    -1.63e+00  3.33e+01   1.00e+00  
345    -1.66e+00  3.31e+01   1.00e+00  
346    -1.69e+00  3.29e+01   1.00e+00  
347    -1.72e+00  3.27e+01   1.00e+00  
348    -1.74e+00  3.24e+01   1.00e+00  
349    -1.77e+00  3.22e+01   1.00e+00  
350    -1.80e+00  3.19e+01   1.00e+00  
351    -1.82e+00  3.17e+01   1.00e+00  
352    -1.85e+00  3.14e+01   1.00e+00  
353    -1.87e+00  3.11e+01   1.00e+00  
354    -1.90e+00  3.08e+01   1.00e+00  
355    -1.92e+00  3.05e+01   1.00e+00  
356    -1.95e+00  3.02e+01   1.00e+00  
357    -1.97e+00  2.99e+01   1.00e+00  
358    -2.00e+00  2.96e+01   1.00e+00  
359    -2.02e+00  2.94e+01   1.00e+00  
360    -2.04e+00  2.91e+01   1.00e+00  
361    -2.07e+00  2.89e+01   1.00e+00  
362    -2.09e+00  2.87e+01   1.00e+00  
363    -2.11e+00  2.85e+01   1.00e+00  
364    -2.13e+00  2.83e+01   1.00e+00  
365    -2.16e+00  2.81e+01   1.00e+00  
366    -2.18e+00  2.80e+01   1.00e+00  
367    -2.20e+00  2.78e+01   1.00e+00  
368    -2.22e+00  2.77e+01   1.00e+00  
369    -2.24e+00  2.76e+01   1.00e+00  
370    -2.26e+00  2.76e+01   1.00e+00  
371    -2.28e+00  2.75e+01   1.00e+00  
372    -2.30e+00  2.74e+01   1.00e+00  
373    -2.32e+00  2.74e+01   1.00e+00  
374    -2.34e+00  2.74e+01   1.00e+00  
375    -2.36e+00  2.73e+01   1.00e+00  
376    -2.38e+00  2.73e+01   1.00e+00  
377    -2.40e+00  2.72e+01   1.00e+00  
378    -2.42e+00  2.72e+01   1.00e+00  
379    -2.44e+00  2.71e+01   1.00e+00  
380    -2.46e+00  2.70e+01   1.00e+00  
381    -2.47e+00  2.70e+01   1.00e+00  
382    -2.49e+00  2.69e+01   1.00e+00  
383    -2.51e+00  2.67e+01   1.00e+00  
384    -2.53e+00  2.66e+01   1.00e+00  
385    -2.54e+00  2.65e+01   1.00e+00  
386    -2.56e+00  2.63e+01   1.00e+00  
387    -2.58e+00  2.61e+01   1.00e+00  
388    -2.59e+00  2.60e+01   1.00e+00  
389    -2.61e+00  2.57e+01   1.00e+00  
390    -2.63e+00  2.55e+01   1.00e+00  
391    -2.64e+00  2.53e+01   1.00e+00  
392    -2.66e+00  2.51e+01   1.00e+00  
393    -2.67e+00  2.48e+01   1.00e+00  
394    -2.69e+00  2.46e+01   1.00e+00  
395    -2.71e+00  2.43e+01   1.00e+00  
396    -2.72e+00  2.41e+01   1.00e+00  
397    -2.74e+00  2.38e+01   1.00e+00  
398    -2.75e+00  2.36e+01   1.00e+00  
399    -2.76e+00  2.34e+01   1.00e+00  
400    -2.78e+00  2.32e+01   1.00e+00  
401    -2.79e+00  2.29e+01   1.00e+00  
402    -2.81e+00  2.27e+01   1.00e+00  
