Iter   f          |gradf|    alpha     
338    1.26e-01   2.78e-01   1.00e+00  
339    1.26e-01   2.88e-01   1.00e+00  
340    1.26e-01   2.90e-01   1.00e+00  
341    1.26e-01   3.02e-01   1.00e+00  
342    1.26e-01   3.06e-01   1.00e+00  
343    1.26e-01   3.20e-01   1.00e+00  
344    1.26e-01   3.24e-01   1.00e+00  
345    1.26e-01   3.40e-01   1.00e+00  
346    1.26e-01   3.46e-01   1.00e+00  
347    1.26e-01   3.64e-01   1.00e+00  
348    1.26e-01   3.72e-01   1.00e+00  
349    1.26e-01   3.92e-01   1.00e+00  
350    1.26e-01   4.01e-01   1.00e+00  
351    1.26e-01   4.23e-01   1.00e+00  
352    1.26e-01   4.35e-01   1.00e+00  
353    1.26e-01   4.58e-01   1.00e+00  
354    1.26e-01   4.72e-01   1.00e+00  
355    1.26e-01   4.95e-01   1.00e+00  
356    1.25e-01   5.13e-01   1.00e+00  
357    1.25e-01   5.36e-01   1.00e+00  
358    1.25e-01   5.57e-01   1.00e+00  
359    1.25e-01   5.80e-01   1.00e+00  
360    1.25e-01   6.02e-01   1.00e+00  
361    1.25e-01   6.24e-01   1.00e+00  
362    1.25e-01   6.47e-01   1.00e+00  
363    1.25e-01   6.68e-01   1.00e+00  
364    1.25e-01   6.92e-01   1.00e+00  
365    1.25e-01   7.12e-01   1.00e+00  
366    1.25e-01   7.37e-01   1.00e+00  
367    1.25e-01   7.56e-01   1.00e+00  
368    1.25e-01   7.82e-01   1.00e+00  
369    1.25e-01   8.01e-01   1.00e+00  
370    1.25e-01   8.29e-01   1.00e+00  
371    1.25e-01   8.49e-01   1.00e+00  
372    1.25e-01   8.81e-01   1.00e+00  
373    1.25e-01   9.15e-01   1.00e+00  
374    1.25e-01   9.97e-01   5.00e-01  
375    1.23e-01   1.03e+00   2.50e-01  
376    1.21e-01   1.02e+00   1.00e+00  
377    1.10e-01   1.05e+00   5.00e-01  
378    1.05e-01   9.71e-01   1.00e+00  
379    9.79e-02   9.34e-01   1.00e+00  
380    9.24e-02   9.66e-01   1.00e+00  
381    8.72e-02   8.76e-01   1.00e+00  
382    8.54e-02   8.69e-01   1.00e+00  
383    8.24e-02   8.55e-01   1.00e+00  
384    7.67e-02   8.27e-01   1.00e+00  
385    7.52e-02   8.13e-01   1.00e+00  
386    7.03e-02   7.36e-01   1.00e+00  
387    6.90e-02   7.29e-01   1.00e+00  
388    6.46e-02   7.02e-01   1.00e+00  
389    6.30e-02   6.86e-01   1.00e+00  
390    6.05e-02   6.51e-01   1.00e+00  
391    5.90e-02   6.25e-01   1.00e+00  
392    5.72e-02   5.87e-01   1.00e+00  
