Iter   f          |gradf|    alpha     
329    1.78e+00   7.15e-01   1.25e-01  
330    1.77e+00   7.35e-01   1.25e-01  
331    1.77e+00   7.30e-01   2.50e-01  
332    1.77e+00   7.50e-01   1.25e-01  
333    1.76e+00   7.47e-01   1.25e-01  
334    1.76e+00   7.58e-01   1.25e-01  
335    1.75e+00   7.59e-01   1.25e-01  
336    1.75e+00   7.66e-01   1.25e-01  
337    1.75e+00   7.71e-01   1.25e-01  
338    1.74e+00   7.74e-01   1.25e-01  
339    1.74e+00   7.84e-01   1.25e-01  
340    1.74e+00   7.81e-01   1.25e-01  
341    1.73e+00   7.98e-01   1.25e-01  
342    1.73e+00   7.84e-01   1.25e-01  
343    1.73e+00   8.16e-01   6.25e-02  
344    1.72e+00   7.98e-01   2.50e-01  
345    1.72e+00   8.30e-01   6.25e-02  
346    1.71e+00   8.07e-01   2.50e-01  
347    1.71e+00   8.51e-01   6.25e-02  
348    1.70e+00   8.13e-01   1.25e-01  
349    1.70e+00   8.40e-01   1.25e-01  
350    1.70e+00   8.06e-01   6.25e-02  
351    1.69e+00   8.34e-01   5.00e-01  
352    1.69e+00   7.97e-01   6.25e-02  
353    1.67e+00   8.53e-01   1.25e-01  
354    1.66e+00   8.29e-01   6.25e-02  
355    1.66e+00   8.55e-01   2.50e-01  
356    1.66e+00   8.19e-01   6.25e-02  
357    1.65e+00   8.71e-01   1.25e-01  
358    1.65e+00   8.27e-01   6.25e-02  
359    1.64e+00   8.75e-01   1.25e-01  
360    1.64e+00   8.28e-01   6.25e-02  
361    1.63e+00   8.82e-01   6.25e-02  
362    1.63e+00   8.49e-01   1.25e-01  
363    1.63e+00   9.01e-01   6.25e-02  
364    1.62e+00   8.43e-01   6.25e-02  
365    1.62e+00   8.82e-01   1.25e-01  
366    1.62e+00   8.35e-01   6.25e-02  
367    1.61e+00   8.97e-01   6.25e-02  
368    1.61e+00   8.49e-01   6.25e-02  
369    1.61e+00   8.85e-01   1.25e-01  
370    1.61e+00   8.36e-01   6.25e-02  
371    1.60e+00   9.07e-01   6.25e-02  
372    1.60e+00   8.47e-01   6.25e-02  
373    1.60e+00   8.97e-01   6.25e-02  
374    1.59e+00   8.53e-01   6.25e-02  
375    1.59e+00   8.93e-01   6.25e-02  
376    1.59e+00   8.57e-01   6.25e-02  
377    1.59e+00   8.91e-01   1.25e-01  
378    1.58e+00   8.38e-01   6.25e-02  
379    1.58e+00   9.28e-01   6.25e-02  
380    1.58e+00   8.39e-01   6.25e-02  
381    1.58e+00   9.29e-01   6.25e-02  
382    1.57e+00   8.39e-01   6.25e-02  
383    1.57e+00   9.34e-01   6.25e-02  
384    1.57e+00   8.36e-01   6.25e-02  
385    1.57e+00   9.46e-01   6.25e-02  
386    1.57e+00   8.31e-01   6.25e-02  
387    1.56e+00   9.65e-01   3.12e-02  
388    1.56e+00   8.68e-01   2.50e-01  
389    1.55e+00   9.68e-01   3.12e-02  
390    1.54e+00   8.68e-01   1.25e-01  
391    1.54e+00   9.25e-01   6.25e-02  
392    1.54e+00   8.40e-01   6.25e-02  
393    1.54e+00   9.62e-01   3.12e-02  
394    1.53e+00   8.66e-01   1.25e-01  
395    1.53e+00   9.37e-01   3.12e-02  
396    1.53e+00   8.68e-01   1.25e-01  
397    1.52e+00   9.24e-01   6.25e-02  
398    1.52e+00   8.37e-01   3.12e-02  
399    1.52e+00   8.88e-01   2.50e-01  
400    1.51e+00   8.27e-01   3.12e-02  
401    1.50e+00   8.95e-01   1.25e-01  
402    1.50e+00   8.31e-01   3.12e-02  
403    1.50e+00   8.94e-01   1.25e-01  
404    1.50e+00   8.31e-01   3.12e-02  
405    1.49e+00   8.95e-01   6.25e-02  
406    1.49e+00   8.51e-01   6.25e-02  
407    1.49e+00   9.34e-01   3.12e-02  
408    1.48e+00   8.60e-01   6.25e-02  
409    1.48e+00   9.08e-01   6.25e-02  
410    1.48e+00   8.38e-01   3.12e-02  
411    1.48e+00   8.92e-01   1.25e-01  
412    1.48e+00   8.28e-01   3.12e-02  
413    1.47e+00   9.01e-01   6.25e-02  
414    1.47e+00   8.39e-01   3.12e-02  
415    1.47e+00   8.91e-01   6.25e-02  
416    1.46e+00   8.48e-01   6.25e-02  
417    1.46e+00   9.41e-01   3.12e-02  
418    1.46e+00   8.52e-01   6.25e-02  
419    1.46e+00   9.27e-01   3.12e-02  
420    1.46e+00   8.54e-01   6.25e-02  
421    1.45e+00   9.17e-01   3.12e-02  
422    1.45e+00   8.56e-01   6.25e-02  
423    1.45e+00   9.11e-01   3.12e-02  
424    1.45e+00   8.56e-01   6.25e-02  
425    1.45e+00   9.08e-01   3.12e-02  
426    1.44e+00   8.56e-01   6.25e-02  
427    1.44e+00   9.06e-01   6.25e-02  
428    1.44e+00   8.27e-01   3.12e-02  
429    1.44e+00   9.04e-01   6.25e-02  
430    1.44e+00   8.27e-01   3.12e-02  
431    1.43e+00   9.03e-01   6.25e-02  
432    1.43e+00   8.26e-01   3.12e-02  
433    1.43e+00   9.04e-01   3.12e-02  
434    1.43e+00   8.52e-01   6.25e-02  
435    1.43e+00   9.10e-01   3.12e-02  
436    1.42e+00   8.49e-01   6.25e-02  
437    1.42e+00   9.19e-01   3.12e-02  
438    1.42e+00   8.45e-01   6.25e-02  
439    1.42e+00   9.34e-01   3.12e-02  
440    1.42e+00   8.39e-01   3.12e-02  
441    1.42e+00   8.86e-01   6.25e-02  
442    1.41e+00   8.33e-01   3.12e-02  
443    1.41e+00   8.92e-01   6.25e-02  
