Iter   f          |gradf|    alpha     
422    2.09e-08   2.79e-04   3.12e-02  
423    2.00e-08   1.74e-04   6.25e-02  
424    1.99e-08   3.00e-04   3.12e-02  
425    1.89e-08   1.82e-04   3.12e-02  
426    1.84e-08   1.31e-04   6.25e-02  
427    1.79e-08   1.92e-04   3.12e-02  
428    1.74e-08   1.34e-04   6.25e-02  
429    1.70e-08   2.03e-04   3.12e-02  
430    1.65e-08   1.37e-04   6.25e-02  
431    1.61e-08   2.16e-04   3.12e-02  
432    1.56e-08   1.41e-04   6.25e-02  
433    1.53e-08   2.31e-04   3.12e-02  
434    1.47e-08   1.46e-04   6.25e-02  
435    1.46e-08   2.48e-04   3.12e-02  
436    1.40e-08   1.52e-04   6.25e-02  
437    1.39e-08   2.67e-04   3.12e-02  
438    1.32e-08   1.60e-04   3.12e-02  
439    1.28e-08   1.13e-04   6.25e-02  
440    1.25e-08   1.69e-04   3.12e-02  
441    1.21e-08   1.15e-04   6.25e-02  
442    1.19e-08   1.80e-04   3.12e-02  
443    1.15e-08   1.18e-04   6.25e-02  
444    1.13e-08   1.92e-04   3.12e-02  
445    1.09e-08   1.22e-04   6.25e-02  
446    1.07e-08   2.05e-04   3.12e-02  
447    1.03e-08   1.27e-04   6.25e-02  
448    1.02e-08   2.21e-04   3.12e-02  
449    9.74e-09   1.34e-04   3.12e-02  
450    9.47e-09   9.53e-05   6.25e-02  
451    9.23e-09   1.41e-04   3.12e-02  
452    8.96e-09   9.70e-05   6.25e-02  
453    8.76e-09   1.49e-04   3.12e-02  
454    8.47e-09   9.95e-05   6.25e-02  
455    8.32e-09   1.59e-04   3.12e-02  
456    8.01e-09   1.03e-04   6.25e-02  
457    7.91e-09   1.70e-04   3.12e-02  
458    7.58e-09   1.07e-04   6.25e-02  
459    7.53e-09   1.83e-04   3.12e-02  
460    7.18e-09   1.12e-04   3.12e-02  
461    6.99e-09   8.06e-05   6.25e-02  
462    6.80e-09   1.18e-04   3.12e-02  
463    6.61e-09   8.19e-05   6.25e-02  
464    6.45e-09   1.24e-04   3.12e-02  
465    6.25e-09   8.38e-05   6.25e-02  
466    6.12e-09   1.32e-04   3.12e-02  
467    5.91e-09   8.63e-05   6.25e-02  
468    5.82e-09   1.41e-04   3.12e-02  
469    5.59e-09   8.95e-05   6.25e-02  
470    5.54e-09   1.52e-04   3.12e-02  
471    5.29e-09   9.35e-05   6.25e-02  
472    5.28e-09   1.63e-04   3.12e-02  
473    5.02e-09   9.82e-05   3.12e-02  
474    4.87e-09   6.93e-05   6.25e-02  
475    4.75e-09   1.04e-04   3.12e-02  
476    4.61e-09   7.07e-05   6.25e-02  
477    4.51e-09   1.10e-04   3.12e-02  
478    4.36e-09   7.27e-05   6.25e-02  
479    4.29e-09   1.18e-04   3.12e-02  
480    4.12e-09   7.52e-05   6.25e-02  
481    4.08e-09   1.26e-04   3.12e-02  
482    3.90e-09   7.83e-05   6.25e-02  
483    3.89e-09   1.36e-04   3.12e-02  
484    3.70e-09   8.21e-05   3.12e-02  
485    3.60e-09   5.86e-05   6.25e-02  
486    3.50e-09   8.66e-05   3.12e-02  
487    3.40e-09   5.97e-05   6.25e-02  
488    3.32e-09   9.19e-05   3.12e-02  
489    3.21e-09   6.12e-05   6.25e-02  
490    3.16e-09   9.80e-05   3.12e-02  
491    3.04e-09   6.32e-05   6.25e-02  
492    3.00e-09   1.05e-04   3.12e-02  
493    2.88e-09   6.57e-05   6.25e-02  
494    2.86e-09   1.13e-04   3.12e-02  
495    2.73e-09   6.88e-05   3.12e-02  
496    2.65e-09   4.97e-05   6.25e-02  
497    2.58e-09   7.24e-05   3.12e-02  
498    2.51e-09   5.05e-05   6.25e-02  
499    2.45e-09   7.67e-05   3.12e-02  
500    2.37e-09   5.17e-05   6.25e-02  
501    2.32e-09   8.16e-05   3.12e-02  
502    2.24e-09   5.32e-05   6.25e-02  
503    2.21e-09   8.73e-05   3.12e-02  
504    2.12e-09   5.52e-05   6.25e-02  
505    2.10e-09   9.37e-05   3.12e-02  
506    2.01e-09   5.77e-05   6.25e-02  
507    2.01e-09   1.01e-04   3.12e-02  
508    1.90e-09   6.06e-05   3.12e-02  
509    1.85e-09   4.27e-05   6.25e-02  
510    1.80e-09   6.41e-05   3.12e-02  
511    1.75e-09   4.36e-05   6.25e-02  
512    1.71e-09   6.81e-05   3.12e-02  
513    1.65e-09   4.49e-05   6.25e-02  
514    1.63e-09   7.27e-05   3.12e-02  
515    1.57e-09   4.64e-05   6.25e-02  
516    1.55e-09   7.80e-05   3.12e-02  
517    1.48e-09   4.84e-05   6.25e-02  
518    1.48e-09   8.39e-05   3.12e-02  
519    1.40e-09   5.08e-05   3.12e-02  
520    1.36e-09   3.62e-05   6.25e-02  
521    1.33e-09   5.36e-05   3.12e-02  
522    1.29e-09   3.69e-05   6.25e-02  
523    1.26e-09   5.69e-05   3.12e-02  
524    1.22e-09   3.78e-05   6.25e-02  
525    1.20e-09   6.06e-05   3.12e-02  
526    1.15e-09   3.91e-05   6.25e-02  
527    1.14e-09   6.49e-05   3.12e-02  
528    1.09e-09   4.06e-05   6.25e-02  
529    1.09e-09   6.98e-05   3.12e-02  
530    1.03e-09   4.26e-05   3.12e-02  
531    1.01e-09   3.07e-05   6.25e-02  
532    9.81e-10   4.48e-05   3.12e-02  
533    9.52e-10   3.12e-05   6.25e-02  
534    9.30e-10   4.75e-05   3.12e-02  
535    9.00e-10   3.19e-05   6.25e-02  
536    8.83e-10   5.06e-05   3.12e-02  
537    8.52e-10   3.29e-05   6.25e-02  
538    8.39e-10   5.41e-05   3.12e-02  
539    8.06e-10   3.42e-05   6.25e-02  
540    7.99e-10   5.81e-05   3.12e-02  
541    7.63e-10   3.57e-05   6.25e-02  
542    7.62e-10   6.26e-05   3.12e-02  
543    7.23e-10   3.76e-05   3.12e-02  
544    7.02e-10   2.64e-05   6.25e-02  
545    6.85e-10   3.97e-05   3.12e-02  
546    6.64e-10   2.70e-05   6.25e-02  
547    6.50e-10   4.22e-05   3.12e-02  
548    6.28e-10   2.78e-05   6.25e-02  
549    6.18e-10   4.51e-05   3.12e-02  
550    5.94e-10   2.88e-05   6.25e-02  
551    5.88e-10   4.84e-05   3.12e-02  
552    5.63e-10   3.00e-05   6.25e-02  
553    5.61e-10   5.21e-05   3.12e-02  
554    5.33e-10   3.15e-05   3.12e-02  
555    5.18e-10   2.24e-05   6.25e-02  
556    5.05e-10   3.32e-05   3.12e-02  
557    4.90e-10   2.28e-05   6.25e-02  
558    4.79e-10   3.53e-05   3.12e-02  
559    4.63e-10   2.34e-05   6.25e-02  
560    4.55e-10   3.77e-05   3.12e-02  
561    4.38e-10   2.42e-05   6.25e-02  
562    4.33e-10   4.04e-05   3.12e-02  
563    4.15e-10   2.52e-05   6.25e-02  
564    4.12e-10   4.34e-05   3.12e-02  
565    3.93e-10   2.64e-05   3.12e-02  
566    3.82e-10   1.90e-05   6.25e-02  
567    3.72e-10   2.78e-05   3.12e-02  
568    3.61e-10   1.93e-05   6.25e-02  
569    3.53e-10   2.95e-05   3.12e-02  
570    3.42e-10   1.98e-05   6.25e-02  
571    3.35e-10   3.14e-05   3.12e-02  
572    3.23e-10   2.04e-05   6.25e-02  
573    3.19e-10   3.37e-05   3.12e-02  
574    3.06e-10   2.12e-05   6.25e-02  
575    3.04e-10   3.62e-05   3.12e-02  
576    2.90e-10   2.22e-05   6.25e-02  
577    2.90e-10   3.90e-05   3.12e-02  
578    2.75e-10   2.33e-05   3.12e-02  
579    2.67e-10   1.63e-05   6.25e-02  
580    2.60e-10   2.47e-05   3.12e-02  
