Iter   f          |gradf|    alpha     
326    7.66e+00   4.02e-01   2.76e-16  
327    7.66e+00   4.02e-01   2.76e-16  
328    7.66e+00   4.02e-01   2.76e-16  
329    7.66e+00   4.02e-01   2.76e-16  
330    7.66e+00   4.02e-01   2.76e-16  
331    7.66e+00   4.02e-01   2.76e-16  
332    7.66e+00   4.02e-01   2.76e-16  
333    7.66e+00   4.02e-01   2.76e-16  
334    7.66e+00   4.02e-01   2.76e-16  
335    7.66e+00   4.02e-01   2.76e-16  
336    7.66e+00   4.02e-01   2.76e-16  
337    7.66e+00   4.02e-01   2.76e-16  
338    7.66e+00   4.02e-01   2.76e-16  
339    7.66e+00   4.02e-01   2.76e-16  
340    7.66e+00   4.02e-01   2.76e-16  
341    7.66e+00   4.02e-01   2.76e-16  
342    7.66e+00   4.02e-01   2.76e-16  
343    7.66e+00   4.02e-01   2.76e-16  
344    7.66e+00   4.02e-01   2.76e-16  
345    7.66e+00   4.02e-01   2.76e-16  
346    7.66e+00   4.02e-01   2.76e-16  
347    7.66e+00   4.02e-01   2.76e-16  
348    7.66e+00   4.02e-01   2.76e-16  
349    7.66e+00   4.02e-01   2.76e-16  
350    7.66e+00   4.02e-01   2.76e-16  
351    7.66e+00   4.02e-01   2.76e-16  
352    7.66e+00   4.02e-01   2.76e-16  
353    7.66e+00   4.02e-01   2.76e-16  
354    7.66e+00   4.02e-01   2.76e-16  
355    7.66e+00   4.02e-01   2.76e-16  
356    7.66e+00   4.02e-01   2.76e-16  
357    7.66e+00   4.02e-01   2.76e-16  
358    7.66e+00   4.02e-01   2.76e-16  
359    7.66e+00   4.02e-01   2.76e-16  
360    7.66e+00   4.02e-01   2.76e-16  
361    7.66e+00   4.02e-01   2.76e-16  
362    7.66e+00   4.02e-01   2.76e-16  
363    7.66e+00   4.02e-01   2.76e-16  
364    7.66e+00   4.02e-01   2.76e-16  
365    7.66e+00   4.02e-01   2.76e-16  
366    7.66e+00   4.02e-01   2.76e-16  
367    7.66e+00   4.02e-01   2.76e-16  
368    7.66e+00   4.02e-01   2.76e-16  
369    7.66e+00   4.02e-01   2.76e-16  
370    7.66e+00   4.02e-01   2.76e-16  
371    7.66e+00   4.02e-01   2.76e-16  
372    7.66e+00   4.02e-01   2.76e-16  
373    7.66e+00   4.02e-01   2.76e-16  
374    7.66e+00   4.02e-01   2.76e-16  
375    7.66e+00   4.02e-01   2.76e-16  
376    7.66e+00   4.02e-01   2.76e-16  
377    7.66e+00   4.02e-01   2.76e-16  
378    7.66e+00   4.02e-01   2.76e-16  
379    7.66e+00   4.02e-01   2.76e-16  
380    7.66e+00   4.02e-01   2.76e-16  
381    7.66e+00   4.02e-01   2.76e-16  
382    7.66e+00   4.02e-01   2.76e-16  
383    7.66e+00   4.02e-01   2.76e-16  
384    7.66e+00   4.02e-01   2.76e-16  
385    7.66e+00   4.02e-01   2.76e-16  
386    7.66e+00   4.02e-01   2.76e-16  
387    7.66e+00   4.02e-01   2.76e-16  
388    7.66e+00   4.02e-01   2.76e-16  
389    7.66e+00   4.02e-01   2.76e-16  
390    7.66e+00   4.02e-01   2.76e-16  
391    7.66e+00   4.02e-01   2.76e-16  
392    7.66e+00   4.02e-01   2.76e-16  
393    7.66e+00   4.02e-01   2.76e-16  
394    7.66e+00   4.02e-01   2.76e-16  
395    7.66e+00   4.02e-01   2.76e-16  
396    7.66e+00   4.02e-01   2.76e-16  
397    7.66e+00   4.02e-01   2.76e-16  
398    7.66e+00   4.02e-01   2.76e-16  
399    7.66e+00   4.02e-01   2.76e-16  
400    7.66e+00   4.02e-01   2.76e-16  
401    7.66e+00   4.02e-01   2.76e-16  
402    7.66e+00   4.02e-01   2.76e-16  
403    7.66e+00   4.02e-01   2.76e-16  
404    7.66e+00   4.02e-01   2.76e-16  
405    7.66e+00   4.02e-01   2.76e-16  
406    7.66e+00   4.02e-01   2.76e-16  
407    7.66e+00   4.02e-01   2.76e-16  
408    7.66e+00   4.02e-01   2.76e-16  
409    7.66e+00   4.02e-01   2.76e-16  
410    7.66e+00   4.02e-01   2.76e-16  
411    7.66e+00   4.02e-01   2.76e-16  
412    7.66e+00   4.02e-01   2.76e-16  
413    7.66e+00   4.02e-01   2.76e-16  
414    7.66e+00   4.02e-01   2.76e-16  
415    7.66e+00   4.02e-01   2.76e-16  
416    7.66e+00   4.02e-01   2.76e-16  
417    7.66e+00   4.02e-01   2.76e-16  
418    7.66e+00   4.02e-01   2.76e-16  
419    7.66e+00   4.02e-01   2.76e-16  
420    7.66e+00   4.02e-01   2.76e-16  
421    7.66e+00   4.02e-01   2.76e-16  
422    7.66e+00   4.02e-01   2.76e-16  
423    7.66e+00   4.02e-01   2.76e-16  
424    7.66e+00   4.02e-01   2.76e-16  
425    7.66e+00   4.02e-01   2.76e-16  
426    7.66e+00   4.02e-01   2.76e-16  
427    7.66e+00   4.02e-01   2.76e-16  
428    7.66e+00   4.02e-01   2.76e-16  
429    7.66e+00   4.02e-01   2.76e-16  
430    7.66e+00   4.02e-01   2.76e-16  
431    7.66e+00   4.02e-01   2.76e-16  
432    7.66e+00   4.02e-01   2.76e-16  
433    7.66e+00   4.02e-01   2.76e-16  
434    7.66e+00   4.02e-01   2.76e-16  
435    7.66e+00   4.02e-01   2.76e-16  
436    7.66e+00   4.02e-01   2.76e-16  
437    7.66e+00   4.02e-01   2.76e-16  
438    7.66e+00   4.02e-01   2.76e-16  
439    7.66e+00   4.02e-01   2.76e-16  
440    7.66e+00   4.02e-01   2.76e-16  
441    7.66e+00   4.02e-01   2.76e-16  
442    7.66e+00   4.02e-01   2.76e-16  
443    7.66e+00   4.02e-01   2.76e-16  
444    7.66e+00   4.02e-01   2.76e-16  
445    7.66e+00   4.02e-01   2.76e-16  
446    7.66e+00   4.02e-01   2.76e-16  
447    7.66e+00   4.02e-01   2.76e-16  
448    7.66e+00   4.02e-01   2.76e-16  
449    7.66e+00   4.02e-01   2.76e-16  
450    7.66e+00   4.02e-01   2.76e-16  
451    7.66e+00   4.02e-01   2.76e-16  
452    7.66e+00   4.02e-01   2.76e-16  
453    7.66e+00   4.02e-01   2.76e-16  
454    7.66e+00   4.02e-01   2.76e-16  
455    7.66e+00   4.02e-01   2.76e-16  
456    7.66e+00   4.02e-01   2.76e-16  
457    7.66e+00   4.02e-01   2.76e-16  
458    7.66e+00   4.02e-01   2.76e-16  
459    7.66e+00   4.02e-01   2.76e-16  
460    7.66e+00   4.02e-01   2.76e-16  
461    7.66e+00   4.02e-01   2.76e-16  
462    7.66e+00   4.02e-01   2.76e-16  
463    7.66e+00   4.02e-01   2.76e-16  
464    7.66e+00   4.02e-01   2.76e-16  
465    7.66e+00   4.02e-01   2.76e-16  
466    7.66e+00   4.02e-01   2.76e-16  
467    7.66e+00   4.02e-01   2.76e-16  
468    7.66e+00   4.02e-01   2.76e-16  
469    7.66e+00   4.02e-01   2.76e-16  
470    7.66e+00   4.02e-01   2.76e-16  
471    7.66e+00   4.02e-01   2.76e-16  
472    7.66e+00   4.02e-01   2.76e-16  
473    7.66e+00   4.02e-01   2.76e-16  
474    7.66e+00   4.02e-01   2.76e-16  
475    7.66e+00   4.02e-01   2.76e-16  
476    7.66e+00   4.02e-01   2.76e-16  
477    7.66e+00   4.02e-01   2.76e-16  
478    7.66e+00   4.02e-01   2.76e-16  
479    7.66e+00   4.02e-01   2.76e-16  
480    7.66e+00   4.02e-01   2.76e-16  
481    7.66e+00   4.02e-01   2.76e-16  
482    7.66e+00   4.02e-01   2.76e-16  
483    7.66e+00   4.02e-01   2.76e-16  
484    7.66e+00   4.02e-01   2.76e-16  
485    7.66e+00   4.02e-01   2.76e-16  
486    7.66e+00   4.02e-01   2.76e-16  
487    7.66e+00   4.02e-01   2.76e-16  
488    7.66e+00   4.02e-01   2.76e-16  
489    7.66e+00   4.02e-01   2.76e-16  
490    7.66e+00   4.02e-01   2.76e-16  
491    7.66e+00   4.02e-01   2.76e-16  
492    7.66e+00   4.02e-01   2.76e-16  
493    7.66e+00   4.02e-01   2.76e-16  
494    7.66e+00   4.02e-01   2.76e-16  
495    7.66e+00   4.02e-01   2.76e-16  
496    7.66e+00   4.02e-01   2.76e-16  
497    7.66e+00   4.02e-01   2.76e-16  
498    7.66e+00   4.02e-01   2.76e-16  
499    7.66e+00   4.02e-01   2.76e-16  
500    7.66e+00   4.02e-01   2.76e-16  
501    7.66e+00   4.02e-01   2.76e-16  
502    7.66e+00   4.02e-01   2.76e-16  
503    7.66e+00   4.02e-01   2.76e-16  
504    7.66e+00   4.02e-01   2.76e-16  
505    7.66e+00   4.02e-01   2.76e-16  
506    7.66e+00   4.02e-01   2.76e-16  
507    7.66e+00   4.02e-01   2.76e-16  
508    7.66e+00   4.02e-01   2.76e-16  
509    7.66e+00   4.02e-01   2.76e-16  
510    7.66e+00   4.02e-01   2.76e-16  
511    7.66e+00   4.02e-01   2.76e-16  
512    7.66e+00   4.02e-01   2.76e-16  
513    7.66e+00   4.02e-01   2.76e-16  
514    7.66e+00   4.02e-01   2.76e-16  
515    7.66e+00   4.02e-01   2.76e-16  
516    7.66e+00   4.02e-01   2.76e-16  
517    7.66e+00   4.02e-01   2.76e-16  
518    7.66e+00   4.02e-01   2.76e-16  
519    7.66e+00   4.02e-01   2.76e-16  
520    7.66e+00   4.02e-01   2.76e-16  
521    7.66e+00   4.02e-01   2.76e-16  
