Iter   f          |gradf|    alpha     
379    6.49e-01   1.30e+00   1.50e-03  
380    6.46e-01   1.30e+00   2.97e-03  
381    6.41e-01   1.30e+00   5.92e-03  
382    6.32e-01   1.39e+00   1.16e-02  
383    6.28e-01   5.78e+00   1.65e-03  
384    6.17e-01   3.86e+00   7.12e-04  
385    6.09e-01   1.65e+00   9.72e-04  
386    6.07e-01   1.27e+00   1.56e-03  
387    6.05e-01   1.26e+00   3.11e-03  
388    6.00e-01   1.26e+00   6.21e-03  
389    5.90e-01   1.26e+00   1.24e-02  
390    5.73e-01   2.42e+00   2.67e-03  
391    5.73e-01   3.69e+00   6.92e-05  
392    5.72e-01   3.46e+00   1.34e-04  
393    5.70e-01   3.06e+00   2.53e-04  
394    5.68e-01   2.43e+00   4.52e-04  
395    5.66e-01   1.68e+00   7.52e-04  
396    5.64e-01   1.26e+00   1.24e-03  
397    5.62e-01   1.23e+00   2.40e-03  
398    5.59e-01   1.23e+00   4.78e-03  
399    5.52e-01   1.27e+00   9.39e-03  
400    5.42e-01   3.27e+00   1.44e-03  
401    5.36e-01   1.81e+00   1.09e-03  
402    5.34e-01   1.21e+00   1.52e-03  
403    5.32e-01   1.21e+00   3.01e-03  
404    5.27e-01   1.21e+00   5.99e-03  
405    5.19e-01   1.34e+00   5.79e-03  
406    5.15e-01   3.15e+00   2.31e-03  
407    5.15e-01   4.01e+00   3.34e-05  
408    5.14e-01   3.89e+00   6.57e-05  
409    5.13e-01   3.66e+00   1.27e-04  
410    5.11e-01   3.24e+00   2.40e-04  
411    5.09e-01   2.58e+00   4.31e-04  
412    5.07e-01   1.76e+00   7.15e-04  
413    5.05e-01   1.24e+00   1.15e-03  
414    5.03e-01   1.18e+00   2.18e-03  
415    5.00e-01   1.18e+00   4.34e-03  
416    4.94e-01   1.19e+00   8.60e-03  
417    4.84e-01   2.02e+00   1.83e-03  
418    4.81e-01   1.80e+00   1.42e-03  
419    4.78e-01   1.29e+00   1.66e-03  
420    4.76e-01   1.22e+00   2.77e-03  
421    4.73e-01   1.33e+00   4.80e-03  
422    4.69e-01   2.79e+00   1.89e-03  
423    4.66e-01   2.54e+00   8.11e-04  
424    4.62e-01   1.22e+00   1.10e-03  
425    4.61e-01   1.14e+00   2.05e-03  
426    4.58e-01   1.14e+00   4.09e-03  
427    4.53e-01   1.14e+00   8.13e-03  
428    4.43e-01   1.49e+00   3.82e-03  
429    4.41e-01   2.96e+00   1.42e-03  
430    4.37e-01   1.60e+00   1.12e-03  
431    4.34e-01   1.13e+00   1.60e-03  
432    4.32e-01   1.12e+00   3.15e-03  
433    4.29e-01   1.13e+00   6.25e-03  
434    4.21e-01   1.42e+00   2.90e-03  
435    4.19e-01   2.01e+00   2.51e-03  
436    4.17e-01   2.77e+00   6.13e-04  
437    4.14e-01   1.48e+00   9.10e-04  
438    4.12e-01   1.10e+00   1.45e-03  
439    4.11e-01   1.10e+00   2.89e-03  
440    4.07e-01   1.10e+00   5.76e-03  
441    4.00e-01   1.15e+00   1.13e-02  
442    3.94e-01   3.87e+00   1.24e-03  
443    3.86e-01   1.40e+00   1.06e-03  
444    3.84e-01   1.08e+00   1.66e-03  
445    3.82e-01   1.07e+00   3.32e-03  
446    3.78e-01   1.07e+00   6.61e-03  
